participantId,task,duration_sec,format
67e25388d573ec2d5f1c8442,reading-task-tabular-1_post-task-question,7.307,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-2,91.988,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-2_post-task-question,6.839,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-3,42.008,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-3_post-task-question,4.661,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-4,43.998,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-4_post-task-question,6.142,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-5,53.893,yaml
67e25388d573ec2d5f1c8442,reading-task-tabular-5_post-task-question,15.576,yaml
67e25388d573ec2d5f1c8442,writing-task-tabular,620.5071373333334,yaml
67e25388d573ec2d5f1c8442,writing-task-tabular_post-task-question,7.56,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-1,288.682,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-1_post-task-question,5.176,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-2,154.35,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-2_post-task-question,12.266,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-3,144.266,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-3_post-task-question,4.619,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-4,170.202,yaml
67e25388d573ec2d5f1c8442,modifying-task-tabular-4_post-task-question,6.957,yaml
67e25388d573ec2d5f1c8442,$nasa-tlx.co.nasa-tlx,36.14,yaml
67e25388d573ec2d5f1c8442,post-task-survey-tlx,151.203,yaml
67e5cf90b79d0874e1cf16b0,introduction,606.89,toml
67e5cf90b79d0874e1cf16b0,qualifications,7.878,toml
67e5cf90b79d0874e1cf16b0,consent,25.756,toml
67e5cf90b79d0874e1cf16b0,task,19.078,toml
67e5cf90b79d0874e1cf16b0,writing-task-NL,324.402,toml
67e5cf90b79d0874e1cf16b0,writing-task-NL_post-task-question,8.21,toml
67e5cf90b79d0874e1cf16b0,tutorial-part1,130.408,toml
67e5cf90b79d0874e1cf16b0,tutorial-part2,343.392,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-1,390.624,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-1_post-task-question,8.03,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-2,424.497,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-2_post-task-question,8.975,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-3,34.411,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-3_post-task-question,3.282,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-4,49.628,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-4_post-task-question,7.554,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-5,69.883,toml
67e5cf90b79d0874e1cf16b0,reading-task-tabular-5_post-task-question,3.448,toml
67e5cf90b79d0874e1cf16b0,writing-task-tabular,923.6973630238095,toml
67e5cf90b79d0874e1cf16b0,writing-task-tabular_post-task-question,5.154,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-1,257.875,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-1_post-task-question,3.362,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-2,239.104,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-2_post-task-question,3.95,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-3,77.307,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-3_post-task-question,2.414,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-4,431.244,toml
67e5cf90b79d0874e1cf16b0,modifying-task-tabular-4_post-task-question,6.702,toml
67e5cf90b79d0874e1cf16b0,$nasa-tlx.co.nasa-tlx,17.798,toml
67e5cf90b79d0874e1cf16b0,post-task-survey-tlx,137.267,toml
67d00f24466a67ba7e41228e,introduction,29.134,toml
67d00f24466a67ba7e41228e,qualifications,13.43,toml
67d00f24466a67ba7e41228e,consent,26.712,toml
67d00f24466a67ba7e41228e,task,76.773,toml
67d00f24466a67ba7e41228e,writing-task-NL,303.056,toml
67d00f24466a67ba7e41228e,writing-task-NL_post-task-question,7.122,toml
67d00f24466a67ba7e41228e,tutorial-part1,408.927,toml
67d00f24466a67ba7e41228e,tutorial-part2,235.394,toml
67d00f24466a67ba7e41228e,reading-task-tabular-1,101.377,toml
67d00f24466a67ba7e41228e,reading-task-tabular-1_post-task-question,6.386,toml
67d00f24466a67ba7e41228e,reading-task-tabular-2,145.988,toml
67d00f24466a67ba7e41228e,reading-task-tabular-2_post-task-question,3.776,toml
67d00f24466a67ba7e41228e,reading-task-tabular-3,53.595,toml
67d00f24466a67ba7e41228e,reading-task-tabular-3_post-task-question,3.666,toml
